xd,yd,zd,x,y,z,phi,the,psi
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,-0.00128562,-0.000485393,0.191291,-2.27E-08,-2.86E-07,0.00301123
0,0,0,-0.00128562,-0.000485393,0.191291,-2.27E-08,-2.86E-07,0.00301123
0,0,0,-0.00128784,-0.000485907,0.191291,2.37E-07,-4.61E-07,0.00301445
0,0,0,-0.00129049,-0.000487262,0.191289,2.17E-05,6.52E-07,0.0030163
0,0,0,-0.00129294,-0.000485832,0.19129,-8.03E-06,1.77E-05,0.00302107
0,0,0,-0.00129334,-0.000487498,0.191291,-2.27E-08,-2.86E-07,0.00302656
0,0,0,-0.00129556,-0.000488012,0.191291,2.37E-07,-4.61E-07,0.00302978
0,0,0,-0.00129821,-0.000489368,0.191289,2.17E-05,6.52E-07,0.00303162
0,0,0,-0.00130066,-0.000487938,0.19129,-8.03E-06,1.77E-05,0.0030364
0,0,0,-0.00130106,-0.000489604,0.191291,-2.27E-08,-2.86E-07,0.00304189
0,0,0,-0.00130397,-0.000489801,0.191291,-2.03E-06,-6.00E-07,0.00304535
0,0,0,-0.00130593,-0.000491474,0.191289,2.17E-05,6.52E-07,0.00304695
0,0,0,-0.00130838,-0.000490044,0.19129,-8.03E-06,1.77E-05,0.00305172
0,0,0,-0.00130878,-0.00049171,0.191291,-2.27E-08,-2.86E-07,0.00305721
0,0,0,-0.00131101,-0.000492224,0.191291,2.37E-07,-4.60E-07,0.00306042
0,0,0,-0.00131365,-0.00049358,0.191289,2.17E-05,6.51E-07,0.00306226
0,0,0,-0.0013161,-0.00049215,0.19129,-8.03E-06,1.77E-05,0.00306703
0,0,0,-0.0013165,-0.000493816,0.191291,-2.27E-08,-2.86E-07,0.00307252
0,0,0,-0.00131873,-0.00049433,0.191291,2.37E-07,-4.60E-07,0.00307573
0,0,0,-0.00132137,-0.000495686,0.191289,2.17E-05,6.51E-07,0.00307758
0,0,0,-0.00132383,-0.000494257,0.19129,-8.03E-06,1.77E-05,0.00308234
0,0,0,-0.00132423,-0.000495922,0.191291,-2.27E-08,-2.86E-07,0.00308783
0,0,0,-0.00132645,-0.000496437,0.191291,2.37E-07,-4.60E-07,0.00309104
0,0,0,-0.0013291,-0.000497792,0.191289,2.17E-05,6.51E-07,0.00309288
0,0,0,-0.00133155,-0.000496363,0.19129,-8.03E-06,1.77E-05,0.00309765
0,0,0,-0.00133195,-0.000498029,0.191291,-2.27E-08,-2.86E-07,0.00310313
0,0,0,-0.00133418,-0.000498544,0.191291,2.37E-07,-4.60E-07,0.00310634
0,0,0,-0.00133682,-0.000499899,0.191289,2.17E-05,6.51E-07,0.00310818
0,0,0,-0.00133928,-0.00049847,0.19129,-8.03E-06,1.77E-05,0.00311295
0,0,0,-0.00133968,-0.000500136,0.191291,-2.28E-08,-2.86E-07,0.00311843
0,0,0,-0.0013419,-0.000500651,0.191291,2.37E-07,-4.60E-07,0.00312164
0,0,0,-0.00134424,-0.00050034,0.19129,-6.42E-06,-1.59E-06,0.00312428
0,0,0,-0.001347,-0.000500578,0.19129,-8.03E-06,1.77E-05,0.00312824
0,0,0,-0.0013474,-0.000502244,0.191291,-2.28E-08,-2.86E-07,0.00313372
0,0,0,-0.00134963,-0.000502758,0.191291,2.37E-07,-4.60E-07,0.00313693
0,0,0,-0.00135227,-0.000504114,0.191289,2.17E-05,6.51E-07,0.00313877
0,0,0,-0.00135473,-0.000502685,0.19129,-8.03E-06,1.77E-05,0.00314353
0,0,0,-0.00135513,-0.000504351,0.191291,-2.28E-08,-2.86E-07,0.00314901
0,0,0,-0.00135735,-0.000504866,0.191291,2.37E-07,-4.60E-07,0.00315221
0,0,0,-0.00136,-0.000506222,0.191289,2.17E-05,6.51E-07,0.00315405
0,0,0,-0.00136246,-0.000504793,0.19129,-8.03E-06,1.77E-05,0.00315881
0,0,0,-0.00136285,-0.000506493,0.191281,-5.68E-08,-4.06E-06,0.00316444
0,0,0,-0.00136508,-0.000506973,0.191291,2.37E-07,-4.60E-07,0.00316749
0,0,0,-0.00136773,-0.000508329,0.191289,2.17E-05,6.51E-07,0.00316933
0,0,0,-0.00137018,-0.000506901,0.19129,-8.03E-06,1.77E-05,0.00317409
0,0,0,-0.00137059,-0.000508567,0.191291,-2.28E-08,-2.86E-07,0.00317957
0,0,0,-0.00137281,-0.000509082,0.191291,2.37E-07,-4.60E-07,0.00318277
0,0,0,-0.00137546,-0.000510438,0.191289,2.17E-05,6.51E-07,0.00318461
0,0,0,-0.00137791,-0.000509009,0.19129,-8.03E-06,1.77E-05,0.00318936
0,0,0,-0.00137831,-0.000510675,0.191291,-2.28E-08,-2.86E-07,0.00319484
0,0,0,-0.00138054,-0.00051119,0.191291,2.37E-07,-4.60E-07,0.00319804
0,0,0,-0.00138319,-0.000512546,0.191289,2.17E-05,6.51E-07,0.00319987
0,0,0,-0.00138564,-0.000511118,0.19129,-8.03E-06,1.77E-05,0.00320463
0,0,0,-0.00138604,-0.000512784,0.191291,-2.28E-08,-2.85E-07,0.0032101
0,0,0,-0.00138827,-0.000513299,0.191291,2.37E-07,-4.60E-07,0.0032133
0,0,0,-0.00139092,-0.000514655,0.191289,2.17E-05,6.51E-07,0.00321514
0,0,0,-0.00139337,-0.000513227,0.19129,-8.03E-06,1.77E-05,0.00321989
0,0,0,-0.00139378,-0.000514893,0.191291,-2.28E-08,-2.85E-07,0.00322536
0,0,0,-0.001396,-0.000515408,0.191291,2.37E-07,-4.60E-07,0.00322856
0,0,0,-0.00139865,-0.000516764,0.191289,2.17E-05,6.51E-07,0.00323039
0,0,0,-0.0014011,-0.000515336,0.19129,-8.03E-06,1.77E-05,0.00323515
0,0,0,-0.00140151,-0.000517002,0.191291,-2.28E-08,-2.85E-07,0.00324062
0,0,0,-0.00140373,-0.000517517,0.191291,2.37E-07,-4.60E-07,0.00324382
0,0,0,-0.00140638,-0.000518873,0.191289,2.17E-05,6.51E-07,0.00324565
0,0,0,-0.00140884,-0.000517445,0.19129,-8.03E-06,1.77E-05,0.0032504
0,0,0,-0.00140924,-0.000519111,0.191291,-2.28E-08,-2.85E-07,0.00325587
0,0,0,-0.00141147,-0.000519626,0.191291,2.37E-07,-4.60E-07,0.00325906
0,0,0,-0.00141411,-0.000520983,0.191289,2.17E-05,6.51E-07,0.00326089
0,0,0,-0.00141657,-0.000519555,0.19129,-8.03E-06,1.77E-05,0.00326564
0,0,0,-0.00141697,-0.000521221,0.191291,-2.28E-08,-2.85E-07,0.00327111
0,0,0,-0.0014192,-0.000521736,0.191291,2.37E-07,-4.60E-07,0.00327431
0,0,0,-0.00142184,-0.000523092,0.191289,2.17E-05,6.51E-07,0.00327614
0,0,0,-0.0014243,-0.000521665,0.19129,-8.03E-06,1.77E-05,0.00328088
0,0,0,-0.00142471,-0.000523331,0.191291,-2.28E-08,-2.85E-07,0.00328635
0,0,0,-0.00142693,-0.000523846,0.191291,2.37E-07,-4.60E-07,0.00328954
0,0,0,-0.00142958,-0.000525202,0.191289,2.17E-05,6.51E-07,0.00329137
0,0,0,-0.00143204,-0.000523775,0.19129,-8.03E-06,1.77E-05,0.00329612
0,0,0,-0.00143244,-0.000525441,0.191291,-2.28E-08,-2.85E-07,0.00330158
0,0,0,-0.00143467,-0.000525956,0.191291,2.37E-07,-4.60E-07,0.00330478
0,0,0,-0.00143731,-0.000527313,0.191289,2.17E-05,6.51E-07,0.0033066
0,0,0,-0.00143977,-0.000525885,0.19129,-8.03E-06,1.77E-05,0.00331135
0,0,0,-0.00144018,-0.000527552,0.191291,-2.28E-08,-2.85E-07,0.00331681
0,0,0,-0.0014424,-0.000528067,0.191291,2.37E-07,-4.60E-07,0.00332
0,0,0,-0.00144505,-0.000529423,0.191289,2.17E-05,6.51E-07,0.00332183
0,0,0,-0.00144751,-0.000527996,0.19129,-8.03E-06,1.77E-05,0.00332657
0,0,0,-0.00144791,-0.000529662,0.191291,-2.28E-08,-2.85E-07,0.00333203
0,0,0,-0.00145014,-0.000530177,0.191291,2.37E-07,-4.60E-07,0.00333522
0,0,0,-0.00145279,-0.000531534,0.191289,2.17E-05,6.51E-07,0.00333705
0,0,0,-0.00145525,-0.000530107,0.19129,-8.03E-06,1.77E-05,0.00334179
0,0,0,-0.00145565,-0.000531773,0.191291,-2.28E-08,-2.85E-07,0.00334725
0,0,0,-0.00145788,-0.000532288,0.191291,2.37E-07,-4.60E-07,0.00335044
0,0,0,-0.00146052,-0.000533645,0.191289,2.17E-05,6.51E-07,0.00335226
0,0,0,-0.00146298,-0.000532218,0.19129,-8.03E-06,1.77E-05,0.003357
0,0,0,-0.00146339,-0.000533885,0.191291,-2.28E-08,-2.85E-07,0.00336246
0,0,0,-0.00146562,-0.0005344,0.191291,2.37E-07,-4.60E-07,0.00336565
0,0,0,-0.00146826,-0.000535757,0.191289,2.17E-05,6.51E-07,0.00336747
0,0,0,-0.00147072,-0.00053433,0.19129,-8.03E-06,1.77E-05,0.00337221
0,0,0,-0.00147113,-0.000535996,0.191291,-2.28E-08,-2.85E-07,0.00337767
0,0,0,-0.00147336,-0.000536511,0.191291,2.37E-07,-4.60E-07,0.00338085
0,0,0,-0.001476,-0.000537868,0.191289,2.17E-05,6.51E-07,0.00338267
0,0,0,-0.00147846,-0.000536442,0.19129,-8.03E-06,1.77E-05,0.00338741
0,0,0,-0.00147887,-0.000538108,0.191291,-2.28E-08,-2.85E-07,0.00339287
0,0,0,-0.0014811,-0.000538623,0.191291,2.37E-07,-4.60E-07,0.00339605
0,0,0,-0.00148374,-0.00053998,0.191289,2.17E-05,6.51E-07,0.00339787
0,0,0,-0.0014862,-0.000538554,0.19129,-8.03E-06,1.77E-05,0.00340261
0,0,0,-0.00148661,-0.00054022,0.191291,-2.28E-08,-2.85E-07,0.00340806
0,0,0,-0.00148884,-0.000540735,0.191291,2.37E-07,-4.60E-07,0.00341125
0,0,0,-0.00149148,-0.000542092,0.191289,2.17E-05,6.51E-07,0.00341307
0,0,0,-0.00149394,-0.000540666,0.19129,-8.03E-06,1.77E-05,0.0034178
0,0,0,-0.00149435,-0.000542332,0.191291,-2.28E-08,-2.85E-07,0.00342325
0,0,0,-0.00149658,-0.000542848,0.191291,2.37E-07,-4.60E-07,0.00342644
0,0,0,-0.00149922,-0.000544205,0.191289,2.17E-05,6.51E-07,0.00342825
0,0,0,-0.00150169,-0.000542778,0.19129,-8.03E-06,1.77E-05,0.00343299
0,0,0,-0.00150209,-0.000544445,0.191291,-2.28E-08,-2.85E-07,0.00343844
0,0,0,-0.00150364,-0.000544867,0.191291,-2.28E-08,-2.85E-07,0.00344147
0,0,0,-0.00150697,-0.000546318,0.191289,2.17E-05,6.51E-07,0.00344344
0,0,0,-0.00150943,-0.000544891,0.19129,-8.03E-06,1.77E-05,0.00344817
0,0,0,-0.00150987,-0.000546524,0.191291,-1.41E-07,-1.81E-07,0.0034535
0,0,0,-0.00151138,-0.000547014,0.191281,-5.69E-08,-4.05E-06,0.0034568
0,0,0,-0.0015143,-0.000547179,0.191291,-2.03E-06,-6.02E-07,0.00346008
0,0,0,-0.00151607,-0.000548214,0.191291,-1.41E-07,-1.81E-07,0.00346564
0,0,0,-0.00151758,-0.000548671,0.191291,-2.28E-08,-2.85E-07,0.00346879
0,0,0,-0.00151981,-0.000549186,0.191291,2.37E-07,-4.60E-07,0.00347197
0,0,0,-0.00152245,-0.000550544,0.191289,2.17E-05,6.51E-07,0.00347378
0,0,0,-0.00152492,-0.000549118,0.19129,-8.03E-06,1.77E-05,0.00347851
0,0,0,-0.00152532,-0.000550818,0.191281,-5.69E-08,-4.05E-06,0.0034841
0,0,0,-0.00152755,-0.0005513,0.191291,2.37E-07,-4.60E-07,0.00348714
0,0,0,-0.00152989,-0.000550991,0.19129,-6.42E-06,-1.59E-06,0.00348975
0,0,0,-0.00153266,-0.000551231,0.19129,-8.03E-06,1.77E-05,0.00349368
0,0,0,-0.00153307,-0.000552898,0.191291,-2.28E-08,-2.85E-07,0.00349912
0,0,0,-0.0015353,-0.000553413,0.191291,2.37E-07,-4.60E-07,0.0035023
0,0,0,-0.00153795,-0.000554771,0.191289,2.17E-05,6.51E-07,0.00350411
0,0,0,-0.00154041,-0.000553345,0.19129,-8.03E-06,1.77E-05,0.00350884
0,0,0,-0.00154082,-0.000555012,0.191291,-2.28E-08,-2.84E-07,0.00351428
0,0,0,-0.00154304,-0.000555527,0.191291,2.37E-07,-4.60E-07,0.00351745
0,0,0,-0.00154569,-0.000556885,0.191289,2.17E-05,6.51E-07,0.00351927
0,0,0,-0.00154815,-0.000555459,0.19129,-8.03E-06,1.77E-05,0.00352399
0,0,0,-0.00154856,-0.000557126,0.191291,-2.28E-08,-2.84E-07,0.00352943
0,0,0,-0.00155079,-0.000557641,0.191291,2.37E-07,-4.60E-07,0.00353261
0,0,0,-0.00155344,-0.000558999,0.191289,2.17E-05,6.51E-07,0.00353442
0,0,0,-0.0015559,-0.000557574,0.19129,-8.03E-06,1.77E-05,0.00353914
0,0,0,-0.00155631,-0.00055924,0.191291,-2.28E-08,-2.84E-07,0.00354458
0,0,0,-0.00155854,-0.000559756,0.191291,2.37E-07,-4.60E-07,0.00354775
0,0,0,-0.00156088,-0.000559448,0.19129,-6.42E-06,-1.59E-06,0.00355036
0,0,0,-0.00156365,-0.000559688,0.19129,-8.03E-06,1.77E-05,0.00355428
0,0,0,-0.00156406,-0.000561355,0.191291,-2.28E-08,-2.84E-07,0.00355972
0,0,0,-0.00156629,-0.000561871,0.191291,2.37E-07,-4.60E-07,0.00356289
0,0,0,-0.00156894,-0.000563229,0.191289,2.17E-05,6.51E-07,0.0035647
0,0,0,-0.0015714,-0.000561803,0.19129,-8.03E-06,1.77E-05,0.00356942
0,0,0,-0.00157181,-0.00056347,0.191291,-2.28E-08,-2.84E-07,0.00357486
0,0,0,-0.00157404,-0.000563986,0.191291,2.37E-07,-4.60E-07,0.00357803
0,0,0,-0.00157669,-0.000565344,0.191289,2.17E-05,6.51E-07,0.00357983
0,0,0,-0.00157915,-0.000563918,0.19129,-8.03E-06,1.77E-05,0.00358455
0,0,0,-0.00157959,-0.000565551,0.191291,-1.41E-07,-1.81E-07,0.00358987
0,0,0,-0.00158179,-0.000566101,0.191291,2.37E-07,-4.60E-07,0.00359316
0,0,0,-0.00158444,-0.000567459,0.191289,2.17E-05,6.51E-07,0.00359496
0,0,0,-0.0015869,-0.000566034,0.19129,-8.03E-06,1.77E-05,0.00359968
0,0,0,-0.00158731,-0.0005677,0.191291,-2.28E-08,-2.84E-07,0.00360511
0,0,0,-0.00158954,-0.000568216,0.191291,2.37E-07,-4.60E-07,0.00360828
0,0,0,-0.00159219,-0.000569575,0.191289,2.17E-05,6.51E-07,0.00361008
0,0,0,-0.00159465,-0.00056815,0.19129,-8.03E-06,1.77E-05,0.0036148
0,0,0,-0.00159506,-0.000569816,0.191291,-2.28E-08,-2.84E-07,0.00362023
0,0,0,-0.00159798,-0.000570015,0.191291,-2.03E-06,-6.03E-07,0.00362365
0,0,0,-0.00159994,-0.00057169,0.191289,2.17E-05,6.51E-07,0.0036252
0,0,0,-0.0016024,-0.000570266,0.19129,-8.03E-06,1.77E-05,0.00362992
0,0,0,-0.00160282,-0.000571932,0.191291,-2.28E-08,-2.84E-07,0.00363535
0,0,0,-0.00160505,-0.000572448,0.191291,2.37E-07,-4.60E-07,0.00363851
0,0,0,-0.00160739,-0.000572141,0.19129,-6.42E-06,-1.59E-06,0.00364111
0,0,0,-0.00161016,-0.000572382,0.19129,-8.03E-06,1.77E-05,0.00364503
0,0,0,-0.00161057,-0.000574048,0.191291,-2.28E-08,-2.84E-07,0.00365046
0,0,0,-0.0016128,-0.000574564,0.191291,2.37E-07,-4.60E-07,0.00365362
0,0,0,-0.00161545,-0.000575923,0.191289,2.17E-05,6.51E-07,0.00365542
0,0,0,-0.00161791,-0.000574498,0.19129,-8.03E-06,1.77E-05,0.00366013
0,0,0,-0.00161832,-0.000576165,0.191291,-2.28E-08,-2.84E-07,0.00366556
0,0,0,-0.00162055,-0.000576681,0.191291,2.37E-07,-4.60E-07,0.00366872
0,0,0,-0.0016232,-0.00057804,0.191289,2.17E-05,6.51E-07,0.00367052
0,0,0,-0.00162567,-0.000576615,0.19129,-8.03E-06,1.77E-05,0.00367523
0,0,0,-0.00162608,-0.000578282,0.191291,-2.28E-08,-2.84E-07,0.00368066
0,0,0,-0.00162831,-0.000578798,0.191291,2.37E-07,-4.60E-07,0.00368382
0,0,0,-0.00163096,-0.000580156,0.191289,2.17E-05,6.51E-07,0.00368562
0,0,0,-0.00163342,-0.000578732,0.19129,-8.03E-06,1.77E-05,0.00369033
0,0,0,-0.00163383,-0.000580399,0.191291,-2.28E-08,-2.84E-07,0.00369575
0,0,0,-0.00163607,-0.000580915,0.191291,2.37E-07,-4.60E-07,0.00369891
0,0,0,-0.00163871,-0.000582274,0.191289,2.17E-05,6.51E-07,0.00370071
0,0,0,-0.00164118,-0.000580849,0.19129,-8.03E-06,1.77E-05,0.00370542
0,0,0,-0.00164158,-0.00058255,0.191281,-5.69E-08,-4.05E-06,0.00371098
0,0,0,-0.00164382,-0.000583032,0.191291,2.37E-07,-4.60E-07,0.003714
0,0,0,-0.00164647,-0.000584391,0.191289,2.17E-05,6.51E-07,0.00371579
0,0,0,-0.00164894,-0.000582967,0.19129,-8.03E-06,1.77E-05,0.0037205
0,0,0,-0.00164935,-0.000584634,0.191291,-2.28E-08,-2.84E-07,0.00372592
0,0,0,-0.00165227,-0.000584833,0.191291,-2.03E-06,-6.03E-07,0.00372933
0,0,0,-0.00165423,-0.000586509,0.191289,2.17E-05,6.51E-07,0.00373087
0,0,0,-0.0016567,-0.000585085,0.19129,-8.03E-06,1.77E-05,0.00373558
0,0,0,-0.00165711,-0.000586751,0.191291,-2.28E-08,-2.84E-07,0.003741
0,0,0,-0.00165934,-0.000587268,0.191291,2.37E-07,-4.60E-07,0.00374416
0,0,0,-0.00166199,-0.000588627,0.191289,2.17E-05,6.51E-07,0.00374595
0,0,0,-0.00166445,-0.000587203,0.19129,-8.03E-06,1.77E-05,0.00375065
0,0,0,-0.00166487,-0.00058887,0.191291,-2.28E-08,-2.84E-07,0.00375607
0,0,0,-0.0016671,-0.000589386,0.191291,2.37E-07,-4.60E-07,0.00375923
0,0,0,-0.00166975,-0.000590745,0.191289,2.17E-05,6.51E-07,0.00376102
0,0,0,-0.00167221,-0.000589321,0.19129,-8.03E-06,1.77E-05,0.00376572
0,0,0,-0.00167263,-0.000590988,0.191291,-2.28E-08,-2.84E-07,0.00377114
0,0,0,-0.00167486,-0.000591504,0.191291,2.37E-07,-4.60E-07,0.00377429
0,0,0,-0.00167751,-0.000592863,0.191289,2.17E-05,6.51E-07,0.00377608
0,0,0,-0.00167998,-0.00059144,0.19129,-8.03E-06,1.77E-05,0.00378078
0,0,0,-0.00168039,-0.000593106,0.191291,-2.28E-08,-2.84E-07,0.0037862
0,0,0,-0.00168262,-0.000593623,0.191291,2.37E-07,-4.60E-07,0.00378935
0,0,0,-0.00168527,-0.000594982,0.191289,2.17E-05,6.51E-07,0.00379114
0,0,0,-0.00168774,-0.000593558,0.19129,-8.03E-06,1.77E-05,0.00379584
0,0,0,-0.00168815,-0.000595225,0.191291,-2.28E-08,-2.84E-07,0.00380126
0,0,0,-0.00169038,-0.000595742,0.191291,2.37E-07,-4.60E-07,0.00380441
0,0,0,-0.00169303,-0.000597101,0.191289,2.17E-05,6.51E-07,0.0038062
0,0,0,-0.0016955,-0.000595678,0.19129,-8.03E-06,1.77E-05,0.00381089
0,0,0,-0.00169591,-0.000597344,0.191291,-2.28E-08,-2.84E-07,0.00381631
0,0,0,-0.00169815,-0.000597861,0.191291,2.37E-07,-4.60E-07,0.00381946
0,0,0,-0.0017008,-0.00059922,0.191289,2.17E-05,6.51E-07,0.00382124
0,0,0,-0.00170326,-0.000597797,0.19129,-8.03E-06,1.77E-05,0.00382594
0,0,0,-0.00170367,-0.000599498,0.191281,-5.69E-08,-4.05E-06,0.00383149
0,0,0,-0.00170591,-0.00059998,0.191291,2.37E-07,-4.60E-07,0.0038345
0,0,0,-0.00170856,-0.00060134,0.191289,2.17E-05,6.51E-07,0.00383629
0,0,0,-0.00171103,-0.000599917,0.19129,-8.03E-06,1.77E-05,0.00384098
0,0,0,-0.00171144,-0.000601584,0.191291,-2.28E-08,-2.83E-07,0.00384639
0,0,0,-0.00171367,-0.0006021,0.191291,2.37E-07,-4.60E-07,0.00384954
0,0,0,-0.00171632,-0.00060346,0.191289,2.17E-05,6.51E-07,0.00385132
0,0,0,-0.00171879,-0.000602036,0.19129,-8.03E-06,1.77E-05,0.00385602
0,0,0,-0.00171921,-0.000603703,0.191291,-2.28E-08,-2.83E-07,0.00386143
0,0,0,-0.00172144,-0.00060422,0.191291,2.37E-07,-4.59E-07,0.00386457
0,0,0,-0.00172409,-0.00060558,0.191289,2.17E-05,6.51E-07,0.00386636
0,0,0,-0.00172656,-0.000604157,0.19129,-8.03E-06,1.77E-05,0.00387105
0,0,0,-0.00172697,-0.000605824,0.191291,-2.28E-08,-2.83E-07,0.00387646
0,0,0,-0.00172921,-0.00060634,0.191291,2.37E-07,-4.59E-07,0.0038796
0,0,0,-0.00173185,-0.0006077,0.191289,2.17E-05,6.51E-07,0.00388138
0,0,0,-0.00173432,-0.000606277,0.19129,-8.03E-06,1.77E-05,0.00388607
0,0,0,-0.00173474,-0.000607944,0.191291,-2.28E-08,-2.83E-07,0.00389148
0,0,0,-0.00173697,-0.000608461,0.191291,2.36E-07,-4.59E-07,0.00389462
0,0,0,-0.00173962,-0.00060982,0.191289,2.17E-05,6.51E-07,0.0038964
0,0,0,-0.00174209,-0.000608398,0.19129,-8.03E-06,1.77E-05,0.00390109
0,0,0,-0.0017425,-0.000610098,0.191281,-5.69E-08,-4.05E-06,0.00390664
0,0,0,-0.00174474,-0.000610581,0.191291,2.36E-07,-4.59E-07,0.00390964
0,0,0,-0.00174739,-0.000611941,0.191289,2.17E-05,6.51E-07,0.00391142
0,0,0,-0.00174986,-0.000610519,0.19129,-8.03E-06,1.77E-05,0.00391611
0,0,0,-0.00175027,-0.000612186,0.191291,-2.28E-08,-2.83E-07,0.00392151
0,0,0,-0.00175251,-0.000612702,0.191291,2.36E-07,-4.59E-07,0.00392465
0,0,0,-0.00175516,-0.000614062,0.191289,2.17E-05,6.51E-07,0.00392643
0,0,0,-0.00175763,-0.00061264,0.19129,-8.03E-06,1.77E-05,0.00393112
0,0,0,-0.00175804,-0.000614307,0.191291,-2.28E-08,-2.83E-07,0.00393652
0,0,0,-0.00176028,-0.000614824,0.191291,2.36E-07,-4.59E-07,0.00393966
0,0,0,-0.00176293,-0.000616184,0.191289,2.17E-05,6.51E-07,0.00394144
0,0,0,-0.0017654,-0.000614761,0.19129,-8.03E-06,1.77E-05,0.00394612
0,0,0,-0.00176581,-0.000616428,0.191291,-2.28E-08,-2.83E-07,0.00395152
0,0,0,-0.00176805,-0.000616945,0.191291,2.36E-07,-4.59E-07,0.00395466
0,0,0,-0.0017707,-0.000618305,0.191289,2.17E-05,6.51E-07,0.00395644
0,0,0,-0.00177317,-0.000616883,0.19129,-8.03E-06,1.77E-05,0.00396112
0,0,0,-0.00177358,-0.00061855,0.191291,-2.28E-08,-2.83E-07,0.00396652
0,0,0,-0.00177582,-0.000619067,0.191291,2.36E-07,-4.59E-07,0.00396965
0,0,0,-0.00177847,-0.000620427,0.191289,2.17E-05,6.51E-07,0.00397143
0,0,0,-0.00178094,-0.000619005,0.19129,-8.03E-06,1.77E-05,0.00397611
0,0,0,-0.00178136,-0.000620672,0.191291,-2.28E-08,-2.83E-07,0.00398151
0,0,0,-0.00178359,-0.000621189,0.191291,2.36E-07,-4.59E-07,0.00398465
0,0,0,-0.00178624,-0.000622549,0.191289,2.17E-05,6.51E-07,0.00398642
0,0,0,-0.00178871,-0.000621127,0.19129,-8.03E-06,1.77E-05,0.0039911
0,0,0,-0.00178913,-0.000622794,0.191291,-2.28E-08,-2.83E-07,0.0039965
0,0,0,-0.00179136,-0.000623311,0.191291,2.36E-07,-4.59E-07,0.00399963
0,0,0,-0.00179401,-0.000624672,0.191289,2.17E-05,6.51E-07,0.00400141
0,0,0,-0.00179648,-0.00062325,0.19129,-8.03E-06,1.77E-05,0.00400608
0,0,0,-0.0017969,-0.000624917,0.191291,-2.28E-08,-2.83E-07,0.00401148
0,0,0,-0.00179914,-0.000625434,0.191291,2.36E-07,-4.59E-07,0.00401461
0,0,0,-0.00180179,-0.000626794,0.191289,2.17E-05,6.51E-07,0.00401638
0,0,0,-0.00180426,-0.000625372,0.19129,-8.03E-06,1.77E-05,0.00402106
0,0,0,-0.00180467,-0.00062704,0.191291,-2.28E-08,-2.83E-07,0.00402645
0,0,0,-0.00180691,-0.000627557,0.191291,2.36E-07,-4.59E-07,0.00402959
0,0,0,-0.00180956,-0.000628917,0.191289,2.17E-05,6.51E-07,0.00403136
0,0,0,-0.00181203,-0.000627495,0.19129,-8.03E-06,1.77E-05,0.00403603
0,0,0,-0.00181245,-0.000629163,0.191291,-2.28E-08,-2.83E-07,0.00404143
0,0,0,-0.00181469,-0.00062968,0.191291,2.36E-07,-4.59E-07,0.00404456
0,0,0,-0.00181734,-0.00063104,0.191289,2.17E-05,6.51E-07,0.00404633
0,0,0,-0.00181981,-0.000629619,0.19129,-8.03E-06,1.77E-05,0.004051
0,0,0,-0.00182023,-0.000631286,0.191291,-2.28E-08,-2.83E-07,0.00405639
0,0,0,-0.00182246,-0.000631803,0.191291,2.36E-07,-4.59E-07,0.00405952
0,0,0,-0.00182511,-0.000633164,0.191289,2.17E-05,6.51E-07,0.00406129
0,0,0,-0.00182758,-0.000631742,0.19129,-8.03E-06,1.77E-05,0.00406596
0,0,0,-0.001828,-0.000633409,0.191291,-2.28E-08,-2.83E-07,0.00407135
0,0,0,-0.00183024,-0.000633927,0.191291,2.36E-07,-4.59E-07,0.00407448
0,0,0,-0.00183289,-0.000635287,0.191289,2.17E-05,6.51E-07,0.00407625
0,0,0,-0.00183536,-0.000633866,0.19129,-8.03E-06,1.77E-05,0.00408092
0,0,0,-0.00183578,-0.000635533,0.191291,-2.28E-08,-2.83E-07,0.00408631
0,0,0,-0.00183801,-0.00063605,0.191291,2.36E-07,-4.59E-07,0.00408943
0,0,0,-0.00184067,-0.000637411,0.191289,2.17E-05,6.51E-07,0.0040912
0,0,0,-0.00184314,-0.00063599,0.19129,-8.03E-06,1.77E-05,0.00409587
0,0,0,-0.00184356,-0.000637657,0.191291,-2.28E-08,-2.83E-07,0.00410126
0,0,0,-0.00184579,-0.000638175,0.191291,2.36E-07,-4.59E-07,0.00410438
0,0,0,-0.00184844,-0.000639535,0.191289,2.17E-05,6.51E-07,0.00410615
0,0,0,-0.00185092,-0.000638114,0.19129,-8.03E-06,1.77E-05,0.00411082
0,0,0,-0.00185134,-0.000639782,0.191291,-2.28E-08,-2.83E-07,0.0041162
0,0,0,-0.00185357,-0.000640299,0.191291,2.36E-07,-4.59E-07,0.00411932
0,0,0,-0.00185622,-0.00064166,0.191289,2.17E-05,6.51E-07,0.00412109
0,0,0,-0.0018587,-0.000640239,0.19129,-8.03E-06,1.77E-05,0.00412576
0,0,0,-0.00185912,-0.000641906,0.191291,-2.28E-08,-2.82E-07,0.00413114
0,0,0,-0.00186204,-0.000642107,0.191291,-2.03E-06,-6.05E-07,0.00413451
0,0,0,-0.001864,-0.000643784,0.191289,2.17E-05,6.51E-07,0.00413602
0,0,0,-0.00186648,-0.000642364,0.19129,-8.03E-06,1.77E-05,0.00414069
0,0,0,-0.0018669,-0.000644031,0.191291,-2.29E-08,-2.82E-07,0.00414607
