xd,yd,zd,x,y,z,phi,the,psi
-0.486335,0.873772,1.5,-0.467541,0.976375,1.46476,0.0154014,-7.77E-05,-0.000344899
-0.486335,0.873772,1.5,-0.468005,0.976162,1.46476,0.0154029,-7.41E-05,-0.000345246
-0.486335,0.873772,1.5,-0.468468,0.97595,1.46476,0.0154044,-7.01E-05,-0.000345609
-0.488621,0.872496,1.5,-0.468932,0.975738,1.46476,0.0154059,-6.58E-05,-0.000345906
-0.488621,0.872496,1.5,-0.469396,0.975525,1.46476,0.0154071,-6.20E-05,-0.000346064
-0.488621,0.872496,1.5,-0.469859,0.975312,1.46476,0.0154075,-5.95E-05,-0.000346118
-0.488621,0.872496,1.5,-0.470323,0.975098,1.46476,0.0154077,-5.71E-05,-0.00034618
-0.488621,0.872496,1.5,-0.470786,0.974885,1.46476,0.0154085,-5.39E-05,-0.0003462
-0.490904,0.871214,1.5,-0.47125,0.974671,1.46476,0.0154098,-5.02E-05,-0.00034613
-0.490904,0.871214,1.5,-0.471713,0.974457,1.46476,0.0154114,-4.66E-05,-0.000345938
-0.490904,0.871214,1.5,-0.472176,0.974243,1.46476,0.0154126,-4.42E-05,-0.000345649
-0.490904,0.871214,1.5,-0.472639,0.974029,1.46476,0.015414,-4.19E-05,-0.000345382
-0.490904,0.871214,1.5,-0.473102,0.973815,1.46476,0.0154162,-3.92E-05,-0.000345103
-0.493183,0.869926,1.5,-0.473565,0.9736,1.46476,0.015419,-3.61E-05,-0.000344804
-0.493183,0.869926,1.5,-0.474028,0.973385,1.46476,0.0154219,-3.38E-05,-0.000344411
-0.493183,0.869926,1.5,-0.474491,0.97317,1.46476,0.0154241,-3.32E-05,-0.000343965
-0.493183,0.869926,1.5,-0.474954,0.972955,1.46476,0.0154261,-3.34E-05,-0.000343587
-0.493183,0.869926,1.5,-0.475416,0.972739,1.46476,0.0154284,-3.35E-05,-0.000343234
-0.495459,0.868632,1.5,-0.475879,0.972523,1.46476,0.015431,-3.36E-05,-0.000342851
-0.495459,0.868632,1.5,-0.476388,0.972286,1.46476,0.0154336,-3.47E-05,-0.00034233
-0.495459,0.868632,1.5,-0.476804,0.972091,1.46476,0.0154349,-3.70E-05,-0.000341856
-0.495459,0.868632,1.5,-0.477266,0.971875,1.46476,0.0154361,-3.98E-05,-0.000341403
-0.495459,0.868632,1.5,-0.477728,0.971658,1.46476,0.0154377,-4.20E-05,-0.000340985
-0.497731,0.867331,1.5,-0.47819,0.971442,1.46476,0.0154395,-4.35E-05,-0.000340557
-0.497731,0.867331,1.5,-0.478652,0.971224,1.46476,0.0154413,-4.51E-05,-0.000340066
-0.497731,0.867331,1.5,-0.479114,0.971007,1.46476,0.0154425,-4.74E-05,-0.00033955
-0.497731,0.867331,1.5,-0.479575,0.97079,1.46476,0.0154437,-4.95E-05,-0.000339126
-0.497731,0.867331,1.5,-0.480037,0.970572,1.46476,0.0154455,-5.06E-05,-0.000338787
-0.5,0.866025,1.5,-0.480499,0.970354,1.46476,0.0154478,-5.08E-05,-0.000338463
-0.5,0.866025,1.5,-0.480914,0.970158,1.46476,0.01545,-5.12E-05,-0.00033814
-0.5,0.866025,1.5,-0.481421,0.969918,1.46476,0.015452,-5.27E-05,-0.00033775
-0.5,0.866025,1.5,-0.481883,0.969699,1.46476,0.0154537,-5.40E-05,-0.000337544
-0.5,0.866025,1.5,-0.482344,0.96948,1.46476,0.015456,-5.46E-05,-0.000337446
-0.502266,0.864713,1.5,-0.482759,0.969283,1.46476,0.0154585,-5.46E-05,-0.000337404
-0.502266,0.864713,1.5,-0.483266,0.969042,1.46476,0.0154614,-5.49E-05,-0.000337355
-0.502266,0.864713,1.5,-0.483727,0.968822,1.46476,0.0154633,-5.64E-05,-0.00033735
-0.502266,0.864713,1.5,-0.484188,0.968603,1.46476,0.0154649,-5.78E-05,-0.000337509
-0.502266,0.864713,1.5,-0.484648,0.968383,1.46476,0.0154668,-5.83E-05,-0.000337778
-0.504528,0.863396,1.5,-0.485109,0.968163,1.46476,0.0154689,-5.81E-05,-0.000338099
-0.504528,0.863396,1.5,-0.48557,0.967942,1.46476,0.0154707,-5.80E-05,-0.000338419
-0.504528,0.863396,1.5,-0.48603,0.967722,1.46476,0.0154716,-5.87E-05,-0.00033877
-0.504528,0.863396,1.5,-0.486491,0.967501,1.46476,0.0154721,-5.92E-05,-0.000339262
-0.504528,0.863396,1.5,-0.486951,0.96728,1.46476,0.0154729,-5.86E-05,-0.000339843
-0.506786,0.862072,1.5,-0.487412,0.967059,1.46476,0.0154741,-5.73E-05,-0.000340453
-0.506786,0.862072,1.5,-0.487872,0.966837,1.46476,0.0154753,-5.60E-05,-0.000341027
-0.506786,0.862072,1.5,-0.488332,0.966615,1.46476,0.015476,-5.56E-05,-0.000341588
-0.506786,0.862072,1.5,-0.488792,0.966394,1.46476,0.0154769,-5.51E-05,-0.000342243
-0.506786,0.862072,1.5,-0.489252,0.966172,1.46476,0.0154785,-5.40E-05,-0.000342941
-0.509041,0.860742,1.5,-0.489712,0.965949,1.46476,0.0154807,-5.23E-05,-0.000343622
-0.509041,0.860742,1.5,-0.490172,0.965727,1.46476,0.015483,-5.11E-05,-0.000344221
-0.509041,0.860742,1.5,-0.490632,0.965504,1.46476,0.0154847,-5.12E-05,-0.000344776
-0.509041,0.860742,1.5,-0.491091,0.965281,1.46476,0.0154863,-5.15E-05,-0.000345402
-0.509041,0.860742,1.5,-0.491551,0.965057,1.46476,0.0154883,-5.12E-05,-0.000346053
-0.511293,0.859406,1.5,-0.492011,0.964834,1.46476,0.0154907,-5.05E-05,-0.000346675
-0.511293,0.859406,1.5,-0.492424,0.964633,1.46476,0.0154927,-5.00E-05,-0.000347161
-0.511293,0.859406,1.5,-0.492929,0.964386,1.46476,0.0154943,-5.08E-05,-0.00034769
-0.511293,0.859406,1.5,-0.493389,0.964162,1.46476,0.0154953,-5.17E-05,-0.00034824
-0.511293,0.859406,1.5,-0.493848,0.963938,1.46476,0.0154965,-5.19E-05,-0.000348817
-0.513541,0.858065,1.5,-0.494307,0.963713,1.46476,0.0154981,-5.15E-05,-0.000349367
-0.513541,0.858065,1.5,-0.494766,0.963489,1.46476,0.0154995,-5.13E-05,-0.000349838
-0.513541,0.858065,1.5,-0.495225,0.963263,1.46476,0.0155004,-5.22E-05,-0.000350246
-0.513541,0.858065,1.5,-0.495684,0.963038,1.46476,0.0155016,-5.31E-05,-0.000350718
-0.513541,0.858065,1.5,-0.496142,0.962813,1.46476,0.0155037,-5.33E-05,-0.00035121
-0.515786,0.856718,1.5,-0.496601,0.962587,1.46476,0.0155069,-5.28E-05,-0.000351654
-0.515786,0.856718,1.5,-0.497059,0.962361,1.46476,0.0155106,-5.25E-05,-0.000351983
-0.515786,0.856718,1.5,-0.497518,0.962135,1.46476,0.0155139,-5.34E-05,-0.000352199
-0.515786,0.856718,1.5,-0.497976,0.961909,1.46476,0.0155172,-5.45E-05,-0.000352415
-0.515786,0.856718,1.5,-0.498434,0.961682,1.46476,0.0155208,-5.51E-05,-0.000352574
-0.518027,0.855364,1.5,-0.498892,0.961455,1.46476,0.0155244,-5.51E-05,-0.00035261
-0.518027,0.855364,1.5,-0.49935,0.961228,1.46476,0.0155274,-5.54E-05,-0.000352463
-0.518027,0.855364,1.5,-0.499807,0.961,1.46476,0.0155291,-5.69E-05,-0.000352149
-0.518027,0.855364,1.5,-0.500265,0.960773,1.46476,0.0155299,-5.85E-05,-0.000351798
-0.518027,0.855364,1.5,-0.500722,0.960545,1.46476,0.0155306,-5.93E-05,-0.000351369
-0.520265,0.854005,1.5,-0.50118,0.960317,1.46476,0.0155311,-5.94E-05,-0.000350815
-0.520265,0.854005,1.5,-0.501637,0.960088,1.46476,0.0155311,-5.96E-05,-0.00035009
-0.520265,0.854005,1.5,-0.502094,0.95986,1.46476,0.0155303,-6.07E-05,-0.000349238
-0.520265,0.854005,1.5,-0.50255,0.959631,1.46476,0.0155294,-6.17E-05,-0.000348389
-0.520265,0.854005,1.5,-0.503007,0.959402,1.46476,0.0155292,-6.16E-05,-0.000347509
-0.522499,0.85264,1.5,-0.503464,0.959172,1.46476,0.0155298,-6.08E-05,-0.000346571
-0.522499,0.85264,1.5,-0.50392,0.958943,1.46476,0.0155311,-6.01E-05,-0.000345545
-0.522499,0.85264,1.5,-0.504376,0.958713,1.46476,0.0155322,-6.06E-05,-0.000344494
-0.522499,0.85264,1.5,-0.504833,0.958483,1.46476,0.0155337,-6.11E-05,-0.000343556
-0.522499,0.85264,1.5,-0.505289,0.958252,1.46476,0.0155359,-6.09E-05,-0.000342705
-0.524729,0.851269,1.5,-0.505745,0.958022,1.46476,0.0155386,-6.04E-05,-0.0003419
-0.524729,0.851269,1.5,-0.506201,0.957791,1.46476,0.015541,-6.02E-05,-0.000341084
-0.524729,0.851269,1.5,-0.506656,0.95756,1.46476,0.0155421,-6.15E-05,-0.000340275
-0.524729,0.851269,1.5,-0.507112,0.957328,1.46476,0.0155423,-6.32E-05,-0.000339604
-0.524729,0.851269,1.5,-0.507567,0.957097,1.46476,0.0155423,-6.44E-05,-0.000339025
-0.526956,0.849893,1.5,-0.508023,0.956865,1.46476,0.0155422,-6.51E-05,-0.000338482
-0.526956,0.849893,1.5,-0.508478,0.956633,1.46476,0.0155415,-6.60E-05,-0.000337921
-0.526956,0.849893,1.5,-0.508934,0.9564,1.46476,0.0155398,-6.81E-05,-0.000337365
-0.526956,0.849893,1.5,-0.509389,0.956167,1.46476,0.0155379,-7.03E-05,-0.000336948
-0.526956,0.849893,1.5,-0.509844,0.955935,1.46476,0.0155365,-7.17E-05,-0.000336638
-0.529179,0.84851,1.5,-0.510299,0.955701,1.46476,0.0155359,-7.21E-05,-0.000336391
-0.529179,0.84851,1.5,-0.510754,0.955468,1.46476,0.0155358,-7.22E-05,-0.000336157
-0.529179,0.84851,1.5,-0.511209,0.955234,1.46476,0.0155356,-7.30E-05,-0.000335848
-0.529179,0.84851,1.5,-0.511618,0.955024,1.46476,0.0155359,-7.31E-05,-0.000335682
-0.529179,0.84851,1.5,-0.512119,0.954766,1.46476,0.0155374,-7.18E-05,-0.000335605
-0.531399,0.847122,1.5,-0.512573,0.954532,1.46476,0.0155398,-6.94E-05,-0.000335594
-0.531399,0.847122,1.5,-0.513028,0.954297,1.46476,0.0155424,-6.66E-05,-0.000335576
-0.531399,0.847122,1.5,-0.513483,0.954062,1.46476,0.0155446,-6.46E-05,-0.000335567
-0.531399,0.847122,1.5,-0.513937,0.953827,1.46476,0.0155466,-6.23E-05,-0.000335666
-0.531399,0.847122,1.5,-0.514392,0.953592,1.46476,0.015549,-5.93E-05,-0.000335812
-0.533615,0.845728,1.5,-0.514846,0.953357,1.46476,0.0155516,-5.58E-05,-0.000335946
-0.533615,0.845728,1.5,-0.5153,0.953121,1.46476,0.0155538,-5.28E-05,-0.000335999
-0.533615,0.845728,1.5,-0.515755,0.952885,1.46476,0.0155548,-5.12E-05,-0.000335985
-0.533615,0.845728,1.5,-0.516209,0.952648,1.46476,0.0155551,-5.03E-05,-0.000336025
-0.533615,0.845728,1.5,-0.516663,0.952412,1.46476,0.0155555,-4.92E-05,-0.000336071
-0.535827,0.844328,1.5,-0.517117,0.952175,1.46476,0.0155559,-4.77E-05,-0.000336068
-0.535827,0.844328,1.5,-0.517571,0.951938,1.46476,0.0155562,-4.66E-05,-0.000335964
-0.535827,0.844328,1.5,-0.517979,0.951724,1.46476,0.0155558,-4.65E-05,-0.000335808
-0.535827,0.844328,1.5,-0.518478,0.951463,1.46476,0.0155554,-4.64E-05,-0.000335674
-0.535827,0.844328,1.5,-0.518932,0.951225,1.46476,0.0155559,-4.55E-05,-0.000335562
-0.538035,0.842922,1.5,-0.519386,0.950987,1.46476,0.0155571,-4.39E-05,-0.00033542
-0.538035,0.842922,1.5,-0.519839,0.950749,1.46476,0.0155586,-4.25E-05,-0.000335198
-0.538035,0.842922,1.5,-0.520247,0.950534,1.46476,0.0155597,-4.23E-05,-0.000334962
-0.538035,0.842922,1.5,-0.520746,0.950272,1.46476,0.0155611,-4.22E-05,-0.000334768
-0.538035,0.842922,1.5,-0.521199,0.950033,1.46476,0.0155629,-4.17E-05,-0.000334645
-0.54024,0.841511,1.5,-0.521697,0.94977,1.46476,0.0155655,-4.11E-05,-0.000334502
-0.54024,0.841511,1.5,-0.522105,0.949554,1.46476,0.0155674,-4.14E-05,-0.000334326
-0.54024,0.841511,1.5,-0.522603,0.949291,1.46476,0.0155688,-4.33E-05,-0.000334083
-0.54024,0.841511,1.5,-0.52301,0.949075,1.46476,0.0155697,-4.54E-05,-0.000333953
-0.54024,0.841511,1.5,-0.523463,0.948834,1.46476,0.0155709,-4.73E-05,-0.000333837
-0.542442,0.840094,1.5,-0.523916,0.948594,1.46476,0.0155724,-4.91E-05,-0.000333697
-0.542442,0.840094,1.5,-0.524368,0.948353,1.46476,0.0155736,-5.13E-05,-0.000333476
-0.542442,0.840094,1.5,-0.52482,0.948112,1.46476,0.0155738,-5.46E-05,-0.00033321
-0.542442,0.840094,1.5,-0.525272,0.947871,1.46476,0.0155738,-5.79E-05,-0.000333016
-0.542442,0.840094,1.5,-0.525724,0.947629,1.46476,0.0155742,-6.04E-05,-0.000332847
-0.544639,0.838671,1.5,-0.526176,0.947388,1.46476,0.0155751,-6.21E-05,-0.000332654
-0.544639,0.838671,1.5,-0.526627,0.947146,1.46476,0.0155759,-6.40E-05,-0.000332386
-0.544639,0.838671,1.5,-0.527079,0.946903,1.46476,0.015576,-6.68E-05,-0.000332067
-0.544639,0.838671,1.5,-0.52753,0.946661,1.46476,0.0155759,-6.96E-05,-0.000331834
-0.544639,0.838671,1.5,-0.527981,0.946418,1.46476,0.0155763,-7.19E-05,-0.00033165
-0.546833,0.837242,1.5,-0.528432,0.946175,1.46476,0.0155772,-7.36E-05,-0.00033148
-0.546833,0.837242,1.5,-0.528883,0.945932,1.46476,0.0155782,-7.57E-05,-0.000331273
-0.546833,0.837242,1.5,-0.529334,0.945688,1.46476,0.0155784,-7.90E-05,-0.000331057
-0.546833,0.837242,1.5,-0.529784,0.945444,1.46476,0.0155784,-8.24E-05,-0.000330964
-0.546833,0.837242,1.5,-0.530235,0.9452,1.46476,0.0155788,-8.53E-05,-0.000330957
-0.549023,0.835807,1.5,-0.530685,0.944956,1.46476,0.0155796,-8.74E-05,-0.00033099
-0.549023,0.835807,1.5,-0.531135,0.944711,1.46476,0.0155802,-8.95E-05,-0.000331006
-0.549023,0.835807,1.5,-0.531585,0.944466,1.46476,0.0155801,-9.21E-05,-0.000331027
-0.549023,0.835807,1.5,-0.532035,0.944221,1.46476,0.0155795,-9.45E-05,-0.00033118
-0.549023,0.835807,1.5,-0.532485,0.943975,1.46476,0.0155792,-9.56E-05,-0.000331425
-0.551209,0.834367,1.5,-0.532934,0.94373,1.46476,0.0155792,-9.57E-05,-0.000331735
-0.551209,0.834367,1.5,-0.533339,0.943508,1.46476,0.0155789,-9.54E-05,-0.000332004
-0.551209,0.834367,1.5,-0.533833,0.943237,1.46476,0.0155776,-9.56E-05,-0.000332341
-0.551209,0.834367,1.5,-0.534282,0.942991,1.46476,0.0155762,-9.54E-05,-0.000332777
-0.551209,0.834367,1.5,-0.534686,0.942769,1.46476,0.0155752,-9.43E-05,-0.000333239
-0.553392,0.832921,1.5,-0.53518,0.942497,1.46476,0.0155747,-9.20E-05,-0.000333824
-0.553392,0.832921,1.5,-0.535629,0.94225,1.46476,0.0155743,-9.00E-05,-0.000334312
-0.553392,0.832921,1.5,-0.536077,0.942002,1.46476,0.0155734,-8.89E-05,-0.000334786
-0.553392,0.832921,1.5,-0.536526,0.941754,1.46476,0.0155728,-8.79E-05,-0.000335347
-0.553392,0.832921,1.5,-0.536974,0.941506,1.46476,0.0155729,-8.64E-05,-0.000335946
-0.55557,0.83147,1.5,-0.537422,0.941258,1.46476,0.0155737,-8.46E-05,-0.000336525
-0.55557,0.83147,1.5,-0.53787,0.941009,1.46476,0.0155746,-8.33E-05,-0.000337033
-0.55557,0.83147,1.5,-0.538363,0.940735,1.46476,0.0155748,-8.35E-05,-0.000337554
-0.55557,0.83147,1.5,-0.538766,0.940511,1.46476,0.0155749,-8.39E-05,-0.00033805
-0.55557,0.83147,1.5,-0.539214,0.940262,1.46476,0.0155754,-8.38E-05,-0.000338631
-0.557745,0.830012,1.5,-0.539661,0.940013,1.46476,0.0155762,-8.33E-05,-0.000339194
-0.557745,0.830012,1.5,-0.540109,0.939763,1.46476,0.0155768,-8.32E-05,-0.000339683
-0.557745,0.830012,1.5,-0.540556,0.939512,1.46476,0.0155763,-8.42E-05,-0.000340138
-0.557745,0.830012,1.5,-0.541003,0.939262,1.46476,0.0155756,-8.53E-05,-0.000340678
-0.557745,0.830012,1.5,-0.54145,0.939012,1.46476,0.0155752,-8.56E-05,-0.000341262
-0.559916,0.828549,1.5,-0.541897,0.938761,1.46476,0.0155751,-8.53E-05,-0.000341846
-0.559916,0.828549,1.5,-0.542343,0.93851,1.46476,0.0155751,-8.50E-05,-0.000342378
-0.559916,0.828549,1.5,-0.54279,0.938258,1.46476,0.0155746,-8.58E-05,-0.000342895
-0.559916,0.828549,1.5,-0.543236,0.938007,1.46476,0.0155744,-8.64E-05,-0.000343504
-0.559916,0.828549,1.5,-0.543682,0.937755,1.46476,0.0155751,-8.62E-05,-0.000344153
-0.562083,0.827081,1.5,-0.544128,0.937503,1.46476,0.0155767,-8.54E-05,-0.000344769
-0.562083,0.827081,1.5,-0.544574,0.93725,1.46476,0.0155786,-8.47E-05,-0.000345272
-0.562083,0.827081,1.5,-0.545019,0.936998,1.46476,0.0155798,-8.52E-05,-0.000345664
-0.562083,0.827081,1.5,-0.545465,0.936745,1.46476,0.0155807,-8.59E-05,-0.000346051
-0.562083,0.827081,1.5,-0.54591,0.936492,1.46476,0.0155818,-8.61E-05,-0.00034638
-0.564247,0.825606,1.5,-0.546355,0.936238,1.46476,0.0155831,-8.57E-05,-0.000346588
-0.564247,0.825606,1.5,-0.5468,0.935985,1.46476,0.0155838,-8.55E-05,-0.000346615
-0.564247,0.825606,1.5,-0.547244,0.935731,1.46476,0.0155834,-8.65E-05,-0.000346475
-0.564247,0.825606,1.5,-0.547689,0.935476,1.46476,0.0155822,-8.75E-05,-0.000346292
-0.564247,0.825606,1.5,-0.548133,0.935222,1.46476,0.015581,-8.79E-05,-0.000346032
-0.566406,0.824126,1.5,-0.548578,0.934967,1.46476,0.0155799,-8.75E-05,-0.000345651
-0.566406,0.824126,1.5,-0.549021,0.934712,1.46476,0.0155786,-8.72E-05,-0.000345102
-0.566406,0.824126,1.5,-0.549465,0.934457,1.46476,0.0155764,-8.79E-05,-0.000344412
-0.566406,0.824126,1.5,-0.549909,0.934201,1.46476,0.0155742,-8.87E-05,-0.00034372
-0.566406,0.824126,1.5,-0.550352,0.933946,1.46476,0.0155727,-8.87E-05,-0.000343006
-0.568562,0.822641,1.5,-0.550795,0.933689,1.46476,0.015572,-8.82E-05,-0.000342244
-0.568562,0.822641,1.5,-0.551238,0.933433,1.46476,0.0155716,-8.79E-05,-0.000341402
-0.568562,0.822641,1.5,-0.551637,0.933202,1.46476,0.0155709,-8.85E-05,-0.000340613
-0.568562,0.822641,1.5,-0.552124,0.932919,1.46476,0.01557,-8.93E-05,-0.000339745
-0.568562,0.822641,1.5,-0.552567,0.932662,1.46476,0.0155698,-8.92E-05,-0.000339003
-0.570714,0.821149,1.5,-0.553009,0.932405,1.46476,0.01557,-8.85E-05,-0.000338257
-0.570714,0.821149,1.5,-0.553451,0.932147,1.46476,0.01557,-8.78E-05,-0.000337445
-0.570714,0.821149,1.5,-0.553849,0.931915,1.46476,0.0155692,-8.81E-05,-0.000336664
-0.570714,0.821149,1.5,-0.554335,0.931631,1.46476,0.0155675,-8.87E-05,-0.000335792
-0.570714,0.821149,1.5,-0.554777,0.931373,1.46476,0.0155663,-8.86E-05,-0.000335036
-0.572861,0.819652,1.5,-0.555219,0.931114,1.46476,0.0155653,-8.80E-05,-0.00033427
-0.572861,0.819652,1.5,-0.555661,0.930855,1.46476,0.0155642,-8.75E-05,-0.000333444
-0.572861,0.819652,1.5,-0.556102,0.930596,1.46476,0.0155624,-8.80E-05,-0.000332601
-0.572861,0.819652,1.5,-0.556544,0.930336,1.46476,0.0155605,-8.85E-05,-0.000331865
-0.572861,0.819652,1.5,-0.556985,0.930077,1.46476,0.0155595,-8.82E-05,-0.000331197
-0.575005,0.81815,1.5,-0.557426,0.929817,1.46476,0.0155592,-8.71E-05,-0.000330561
-0.575005,0.81815,1.5,-0.557823,0.929582,1.46476,0.0155592,-8.63E-05,-0.000329974
-0.575005,0.81815,1.5,-0.558309,0.929296,1.46476,0.0155585,-8.63E-05,-0.000329279
-0.575005,0.81815,1.5,-0.558749,0.929035,1.46476,0.015558,-8.62E-05,-0.000328798
-0.575005,0.81815,1.5,-0.55919,0.928774,1.46476,0.0155582,-8.50E-05,-0.000328426
-0.577145,0.816642,1.5,-0.559631,0.928513,1.46476,0.0155592,-8.29E-05,-0.000328109
-0.577145,0.816642,1.5,-0.560072,0.928252,1.46476,0.0155602,-8.06E-05,-0.00032778
-0.577145,0.816642,1.5,-0.560512,0.92799,1.46476,0.0155603,-7.92E-05,-0.00032745
-0.577145,0.816642,1.5,-0.560953,0.927728,1.46476,0.01556,-7.78E-05,-0.000327232
-0.577145,0.816642,1.5,-0.561393,0.927466,1.46476,0.0155601,-7.56E-05,-0.000327074
-0.579281,0.815128,1.5,-0.561834,0.927204,1.46476,0.0155604,-7.29E-05,-0.000326919
-0.579281,0.815128,1.5,-0.562274,0.926941,1.46476,0.0155606,-7.04E-05,-0.000326707
-0.579281,0.815128,1.5,-0.562714,0.926678,1.46476,0.0155597,-6.90E-05,-0.000326453
-0.579281,0.815128,1.5,-0.563154,0.926415,1.46476,0.0155586,-6.77E-05,-0.000326273
-0.579281,0.815128,1.5,-0.563594,0.926152,1.46476,0.0155579,-6.58E-05,-0.000326157
-0.581413,0.813608,1.5,-0.564077,0.925862,1.46476,0.0155577,-6.31E-05,-0.000326012
-0.581413,0.813608,1.5,-0.564473,0.925624,1.46476,0.0155576,-6.12E-05,-0.000325829
-0.581413,0.813608,1.5,-0.564912,0.92536,1.46476,0.0155567,-6.02E-05,-0.000325578
-0.581413,0.813608,1.5,-0.565351,0.925096,1.46476,0.0155558,-5.97E-05,-0.000325404
-0.581413,0.813608,1.5,-0.565791,0.924831,1.46476,0.0155556,-5.89E-05,-0.000325277
-0.583541,0.812084,1.5,-0.566274,0.92454,1.46476,0.0155561,-5.81E-05,-0.000325144
-0.583541,0.812084,1.5,-0.566669,0.924301,1.46476,0.0155565,-5.81E-05,-0.000325002
-0.583541,0.812084,1.5,-0.567107,0.924036,1.46476,0.0155562,-5.98E-05,-0.000324835
-0.583541,0.812084,1.5,-0.567546,0.92377,1.46476,0.0155558,-6.21E-05,-0.00032478
-0.583541,0.812084,1.5,-0.567984,0.923505,1.46476,0.0155558,-6.40E-05,-0.000324793
-0.585665,0.810553,1.5,-0.568423,0.923239,1.46476,0.0155563,-6.57E-05,-0.000324818
-0.585665,0.810553,1.5,-0.568861,0.922973,1.46476,0.0155568,-6.75E-05,-0.000324794
-0.585665,0.810553,1.5,-0.569299,0.922706,1.46476,0.0155564,-7.03E-05,-0.000324733
-0.585665,0.810553,1.5,-0.569736,0.922439,1.46476,0.0155559,-7.30E-05,-0.000324783
-0.585665,0.810553,1.5,-0.570174,0.922172,1.46476,0.0155558,-7.49E-05,-0.000324874
-0.587785,0.809017,1.5,-0.570612,0.921905,1.46476,0.0155562,-7.59E-05,-0.000324947
-0.587785,0.809017,1.5,-0.571049,0.921638,1.46476,0.0155567,-7.68E-05,-0.000324943
-0.587785,0.809017,1.5,-0.571486,0.92137,1.46476,0.0155564,-7.84E-05,-0.000324873
-0.587785,0.809017,1.5,-0.571879,0.921129,1.46476,0.0155561,-7.97E-05,-0.000324857
-0.587785,0.809017,1.5,-0.572403,0.920807,1.46476,0.0155564,-8.04E-05,-0.000324852
-0.589901,0.807475,1.5,-0.572796,0.920565,1.46476,0.0155571,-8.05E-05,-0.000324817
-0.589901,0.807475,1.5,-0.573233,0.920297,1.46476,0.0155579,-8.08E-05,-0.0003247
-0.589901,0.807475,1.5,-0.573669,0.920028,1.46476,0.0155581,-8.22E-05,-0.00032452
-0.589901,0.807475,1.5,-0.574105,0.919759,1.46476,0.0155582,-8.40E-05,-0.000324408
-0.589901,0.807475,1.5,-0.574541,0.919489,1.46476,0.0155589,-8.56E-05,-0.000324329
-0.592013,0.805928,1.5,-0.574977,0.91922,1.46476,0.0155601,-8.69E-05,-0.000324242
-0.592013,0.805928,1.5,-0.575413,0.91895,1.46476,0.0155612,-8.88E-05,-0.000324099
-0.592013,0.805928,1.5,-0.575848,0.91868,1.46476,0.0155616,-9.16E-05,-0.000323937
-0.592013,0.805928,1.5,-0.576283,0.918409,1.46476,0.0155617,-9.44E-05,-0.000323872
-0.592013,0.805928,1.5,-0.576719,0.918139,1.46476,0.0155623,-9.63E-05,-0.000323865
-0.594121,0.804376,1.5,-0.577154,0.917868,1.46476,0.0155632,-9.73E-05,-0.00032387
-0.594121,0.804376,1.5,-0.577589,0.917597,1.46476,0.0155638,-9.80E-05,-0.000323835
-0.594121,0.804376,1.5,-0.578023,0.917326,1.46476,0.0155636,-9.90E-05,-0.000323792
-0.594121,0.804376,1.5,-0.578458,0.917054,1.46476,0.0155631,-9.96E-05,-0.000323852
-0.594121,0.804376,1.5,-0.578892,0.916782,1.46476,0.0155629,-9.90E-05,-0.000323977
-0.596225,0.802817,1.5,-0.579327,0.916511,1.46476,0.015563,-9.74E-05,-0.000324114
-0.596225,0.802817,1.5,-0.579761,0.916238,1.46476,0.0155628,-9.59E-05,-0.000324213
-0.596225,0.802817,1.5,-0.580195,0.915966,1.46476,0.0155616,-9.52E-05,-0.000324292
-0.596225,0.802817,1.5,-0.580628,0.915693,1.46476,0.01556,-9.46E-05,-0.000324479
-0.596225,0.802817,1.5,-0.581062,0.91542,1.46476,0.0155588,-9.35E-05,-0.000324732
-0.598325,0.801254,1.5,-0.581496,0.915147,1.46476,0.0155579,-9.20E-05,-0.000325
-0.598325,0.801254,1.5,-0.581929,0.914873,1.46476,0.015557,-9.09E-05,-0.000325227
-0.598325,0.801254,1.5,-0.582362,0.9146,1.46476,0.0155554,-9.11E-05,-0.00032543
-0.598325,0.801254,1.5,-0.582795,0.914326,1.46476,0.0155538,-9.17E-05,-0.000325733
-0.598325,0.801254,1.5,-0.583228,0.914052,1.46476,0.015553,-9.19E-05,-0.000326097
-0.60042,0.799685,1.5,-0.583618,0.913805,1.46476,0.0155531,-9.16E-05,-0.000326432
-0.60042,0.799685,1.5,-0.584094,0.913503,1.46476,0.0155535,-9.15E-05,-0.000326789
-0.60042,0.799685,1.5,-0.584569,0.9132,1.46476,0.0155533,-9.26E-05,-0.000327118
-0.60042,0.799685,1.5,-0.584958,0.912953,1.46476,0.0155532,-9.36E-05,-0.000327477
-0.60042,0.799685,1.5,-0.58539,0.912677,1.46476,0.0155537,-9.39E-05,-0.000327928
-0.602512,0.79811,1.5,-0.585822,0.912402,1.46476,0.0155548,-9.35E-05,-0.000328386
-0.602512,0.79811,1.5,-0.586254,0.912126,1.46476,0.0155558,-9.31E-05,-0.000328799
-0.602512,0.79811,1.5,-0.586686,0.91185,1.46476,0.0155561,-9.36E-05,-0.000329198
-0.602512,0.79811,1.5,-0.587117,0.911574,1.46476,0.0155562,-9.39E-05,-0.000329693
-0.602512,0.79811,1.5,-0.587548,0.911297,1.46476,0.0155568,-9.34E-05,-0.000330241
-0.604599,0.79653,1.5,-0.587979,0.911021,1.46476,0.0155578,-9.23E-05,-0.000330799
